date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-07-16,podlaska,Supergirl,Biała Podlaska,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562184?lang=pl,2026-07-16T10:10:55.600166
2026-07-16,podlaska,Minionki i straszydła,Biała Podlaska,12:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560464?lang=pl,2026-07-16T10:10:55.600197
2026-07-16,podlaska,Vaiana,Biała Podlaska,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560496?lang=pl,2026-07-16T10:10:55.600208
2026-07-16,podlaska,Toy Story 5,Biała Podlaska,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1561432?lang=pl,2026-07-16T10:10:55.600218
2026-07-16,podlaska,Minionki i straszydła,Biała Podlaska,14:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560470?lang=pl,2026-07-16T10:10:55.600226
2026-07-16,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562190?lang=pl,2026-07-16T10:10:55.600236
2026-07-16,podlaska,Vaiana,Biała Podlaska,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560500?lang=pl,2026-07-16T10:10:55.600244
2026-07-16,podlaska,Minionki i straszydła,Biała Podlaska,16:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560476?lang=pl,2026-07-16T10:10:55.600258
2026-07-16,podlaska,Toy Story 5,Biała Podlaska,16:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1561435?lang=pl,2026-07-16T10:10:55.600302
2026-07-16,podlaska,Supergirl,Biała Podlaska,17:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562196?lang=pl,2026-07-16T10:10:55.600312
2026-07-16,podlaska,Vaiana,Biała Podlaska,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560504?lang=pl,2026-07-16T10:10:55.600320
2026-07-16,podlaska,Minionki i straszydła,Biała Podlaska,18:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560482?lang=pl,2026-07-16T10:10:55.600327
2026-07-16,podlaska,Martwe zło: Ogień,Biała Podlaska,19:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562380?lang=pl,2026-07-16T10:10:55.600335
2026-07-16,podlaska,Zaproszenie,Biała Podlaska,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560510?lang=pl,2026-07-16T10:10:55.600343
2026-07-16,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560488?lang=pl,2026-07-16T10:10:55.600350
2026-07-16,podlaska,Martwe zło: Ogień,Biała Podlaska,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1561351?lang=pl,2026-07-16T10:10:55.600357
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554223?lang=pl,2026-07-16T10:10:57.782860
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,12:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554422?lang=pl,2026-07-16T10:10:57.782886
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554650?lang=pl,2026-07-16T10:10:57.782896
2026-07-16,bielsko-biała,Zaproszenie,Bielsko-Biała,13:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554720?lang=pl,2026-07-16T10:10:57.782904
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553926?lang=pl,2026-07-16T10:10:57.782913
2026-07-16,bielsko-biała,Straszny film,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555020?lang=pl,2026-07-16T10:10:57.782921
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553638?lang=pl,2026-07-16T10:10:57.782929
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555137?lang=pl,2026-07-16T10:10:57.782936
2026-07-16,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553763?lang=pl,2026-07-16T10:10:57.782943
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554603?lang=pl,2026-07-16T10:10:57.782950
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554425?lang=pl,2026-07-16T10:10:57.782957
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554226?lang=pl,2026-07-16T10:10:57.782965
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554653?lang=pl,2026-07-16T10:10:57.782972
2026-07-16,bielsko-biała,Zaproszenie,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554726?lang=pl,2026-07-16T10:10:57.782978
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,15:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553644?lang=pl,2026-07-16T10:10:57.782985
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553927?lang=pl,2026-07-16T10:10:57.782993
2026-07-16,bielsko-biała,Takie jest życie,Bielsko-Biała,15:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555026?lang=pl,2026-07-16T10:10:57.783001
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,16:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554609?lang=pl,2026-07-16T10:10:57.783007
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,16:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555143?lang=pl,2026-07-16T10:10:57.783014
2026-07-16,bielsko-biała,Obsesja,Bielsko-Biała,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553767?lang=pl,2026-07-16T10:10:57.783021
2026-07-16,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554431?lang=pl,2026-07-16T10:10:57.783028
2026-07-16,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554233?lang=pl,2026-07-16T10:10:57.783035
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,17:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553650?lang=pl,2026-07-16T10:10:57.783042
2026-07-16,bielsko-biała,Supergirl,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553929?lang=pl,2026-07-16T10:10:57.783050
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554656?lang=pl,2026-07-16T10:10:57.783056
2026-07-16,bielsko-biała,Zaproszenie,Bielsko-Biała,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554732?lang=pl,2026-07-16T10:10:57.783063
2026-07-16,bielsko-biała,Przekleństwa niewinności,Bielsko-Biała,18:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554615?lang=pl,2026-07-16T10:10:57.783070
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555032?lang=pl,2026-07-16T10:10:57.783078
2026-07-16,bielsko-biała,Dzień objawienia,Bielsko-Biała,18:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555149?lang=pl,2026-07-16T10:10:57.783086
2026-07-16,bielsko-biała,Unlimited Show - 500 mil,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553289?lang=pl,2026-07-16T10:10:57.783092
2026-07-16,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553772?lang=pl,2026-07-16T10:10:57.783099
2026-07-16,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,19:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554234?lang=pl,2026-07-16T10:10:57.783106
2026-07-16,bielsko-biała,Minionki i straszydła,Bielsko-Biała,20:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553656?lang=pl,2026-07-16T10:10:57.783114
2026-07-16,bielsko-biała,Supergirl,Bielsko-Biała,20:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553931?lang=pl,2026-07-16T10:10:57.783121
2026-07-16,bielsko-biała,Vaiana,Bielsko-Biała,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554659?lang=pl,2026-07-16T10:10:57.783128
2026-07-16,bielsko-biała,Zaproszenie,Bielsko-Biała,20:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554738?lang=pl,2026-07-16T10:10:57.783135
2026-07-16,bielsko-biała,Wędrówka na północ,Bielsko-Biała,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554621?lang=pl,2026-07-16T10:10:57.783141
2026-07-16,bielsko-biała,Toy Story 5,Bielsko-Biała,21:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555046?lang=pl,2026-07-16T10:10:57.783150
2026-07-16,bielsko-biała,Obsesja,Bielsko-Biała,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553769?lang=pl,2026-07-16T10:10:57.783156
2026-07-16,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554436?lang=pl,2026-07-16T10:10:57.783163
2026-07-16,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554237?lang=pl,2026-07-16T10:10:57.783169
2026-07-16,bielsko-biała,Dzień objawienia,Bielsko-Biała,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555155?lang=pl,2026-07-16T10:10:57.783177
2026-07-16,bielsko-biała,Obsesja,Bielsko-Biała,22:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553662?lang=pl,2026-07-16T10:10:57.783184
2026-07-16,bydgoszcz,Vaiana,Bydgoszcz,12:10,4DX,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1564744?lang=pl,2026-07-16T10:10:59.441933
2026-07-16,bydgoszcz,Minionki i straszydła,Bydgoszcz,12:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1564620?lang=pl,2026-07-16T10:10:59.441959
2026-07-16,bydgoszcz,Vaiana,Bydgoszcz,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562397?lang=pl,2026-07-16T10:10:59.441968
2026-07-16,bydgoszcz,Zaproszenie,Bydgoszcz,13:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562556?lang=pl,2026-07-16T10:10:59.441976
2026-07-16,bydgoszcz,Minionki i straszydła,Bydgoszcz,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553865?lang=pl,2026-07-16T10:10:59.441983
2026-07-16,bydgoszcz,Toy Story 5,Bydgoszcz,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1563840?lang=pl,2026-07-16T10:10:59.441992
