date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-01-16,bielsko-biała,Rodzina do wynajęcia,Bielsko-Biała,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198530?lang=pl,2026-01-16T10:53:59.662939
2026-01-16,bielsko-biała,Psoty,Bielsko-Biała,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198494?lang=pl,2026-01-16T10:53:59.662969
2026-01-16,bielsko-biała,Delfinek i ja 2,Bielsko-Biała,12:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1198740?lang=pl,2026-01-16T10:53:59.662983
2026-01-16,bielsko-biała,Miss Moxy. Kocia ekipa,Bielsko-Biała,12:35,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1198450?lang=pl,2026-01-16T10:53:59.662995
2026-01-16,bielsko-biała,SpongeBob: Klątwa pirata,Bielsko-Biała,12:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1198885?lang=pl,2026-01-16T10:53:59.663007
2026-01-16,bielsko-biała,Zwierzogród 2,Bielsko-Biała,13:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1199245?lang=pl,2026-01-16T10:53:59.663019
2026-01-16,bielsko-biała,SpongeBob: Klątwa pirata,Bielsko-Biała,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1198574?lang=pl,2026-01-16T10:53:59.663031
2026-01-16,bielsko-biała,Dreams,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198673?lang=pl,2026-01-16T10:53:59.663048
2026-01-16,bielsko-biała,Zwierzogród 2,Bielsko-Biała,13:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198380?lang=pl,2026-01-16T10:53:59.663062
2026-01-16,bielsko-biała,28 lat później - Część 2: Świątynia kości,Bielsko-Biała,13:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198627?lang=pl,2026-01-16T10:53:59.663074
2026-01-16,bielsko-biała,Psoty,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198495?lang=pl,2026-01-16T10:53:59.663084
2026-01-16,bielsko-biała,Rodzina do wynajęcia,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1198532?lang=pl,2026-01-16T10:53:59.663094
