date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-02-13,piatek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,21:40,,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:00,,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,21:10,,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,20:20,,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:00,,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Promenada,15:15,,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Atrium Reduta w Warszawie,12:45,,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Targówek,19:50,,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Wola,14:40,,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,16:40,3D,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,21:00,3D,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Sadyba,09:00,3D,,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,12:40,3D,dubbing,2026-02-13T16:24:48.818443
2026-02-13,piatek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Bemowo,11:20,3D,dubbing,2026-02-13T16:24:48.818443
