date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-07-27,podlaska,Toy Story 5,Biała Podlaska,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591925?lang=pl,2026-07-27T11:25:46.630571
2026-07-27,podlaska,Ekipa zwierzaków,Biała Podlaska,14:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1591210?lang=pl,2026-07-27T11:25:46.630599
2026-07-27,podlaska,Odyseja,Biała Podlaska,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1588574?lang=pl,2026-07-27T11:25:46.630613
2026-07-27,podlaska,Toy Story 5,Biała Podlaska,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591943?lang=pl,2026-07-27T11:25:46.630627
2026-07-27,podlaska,Minionki i straszydła,Biała Podlaska,15:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1591092?lang=pl,2026-07-27T11:25:46.630640
2026-07-27,podlaska,Zakładnicy w szkole,Biała Podlaska,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1567386?lang=pl,2026-07-27T11:25:46.630654
2026-07-27,podlaska,Ghost in the Shell,Biała Podlaska,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1589758?lang=pl,2026-07-27T11:25:46.630667
2026-07-27,podlaska,Martwe zło: Ogień,Biała Podlaska,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591642?lang=pl,2026-07-27T11:25:46.630686
2026-07-27,podlaska,Odyseja,Biała Podlaska,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1588578?lang=pl,2026-07-27T11:25:46.630699
2026-07-27,podlaska,Requiem dla snu,Biała Podlaska,19:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591216?lang=pl,2026-07-27T11:25:46.630710
2026-07-27,podlaska,Odyseja,Biała Podlaska,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1590120?lang=pl,2026-07-27T11:25:46.630720
2026-07-27,podlaska,Martwe zło: Ogień,Biała Podlaska,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591646?lang=pl,2026-07-27T11:25:46.630731
2026-07-27,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1589320?lang=pl,2026-07-27T11:25:46.630742
2026-07-27,bielsko-biała,Ekipa zwierzaków,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1586260?lang=pl,2026-07-27T11:25:48.462372
2026-07-27,bielsko-biała,Vaiana,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1586469?lang=pl,2026-07-27T11:25:48.462400
2026-07-27,bielsko-biała,Odyseja,Bielsko-Biała,13:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584951?lang=pl,2026-07-27T11:25:48.462417
2026-07-27,bielsko-biała,Minionki i straszydła,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1585212?lang=pl,2026-07-27T11:25:48.462432
2026-07-27,bielsko-biała,Toy Story 5,Bielsko-Biała,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584991?lang=pl,2026-07-27T11:25:48.462448
2026-07-27,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1585725?lang=pl,2026-07-27T11:25:48.462469
2026-07-27,bielsko-biała,Odyseja,Bielsko-Biała,15:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584971?lang=pl,2026-07-27T11:25:48.462483
2026-07-27,bielsko-biała,Vaiana,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1585027?lang=pl,2026-07-27T11:25:48.462497
