date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604090?lang=pl,2026-07-31T10:42:01.253208
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1524735?lang=pl,2026-07-31T10:42:01.253244
2026-07-31,podlaska,Odyseja,Biała Podlaska,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604981?lang=pl,2026-07-31T10:42:01.253262
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,14:30,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1524747?lang=pl,2026-07-31T10:42:01.253277
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,15:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604113?lang=pl,2026-07-31T10:42:01.253291
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,16:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1524739?lang=pl,2026-07-31T10:42:01.253305
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,17:40,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1524751?lang=pl,2026-07-31T10:42:01.253317
2026-07-31,podlaska,Toy Story 5,Biała Podlaska,17:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604989?lang=pl,2026-07-31T10:42:01.253342
2026-07-31,podlaska,Odyseja,Biała Podlaska,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604338?lang=pl,2026-07-31T10:42:01.253359
2026-07-31,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1524743?lang=pl,2026-07-31T10:42:01.253373
2026-07-31,podlaska,Młody Waszyngton,Biała Podlaska,20:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1605002?lang=pl,2026-07-31T10:42:01.253389
2026-07-31,podlaska,Backrooms. Bez wyjścia - wersja rozszerzona,Biała Podlaska,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1604739?lang=pl,2026-07-31T10:42:01.253403
