date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1459448?lang=pl,2026-05-28T11:40:41.400049
2026-05-28,bielsko-biała,Obsesja,Bielsko-Biała,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460819?lang=pl,2026-05-28T11:40:41.400081
2026-05-28,bielsko-biała,Milcząca przyjaciółka,Bielsko-Biała,14:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1461280?lang=pl,2026-05-28T11:40:41.400099
2026-05-28,bielsko-biała,Michael,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460274?lang=pl,2026-05-28T11:40:41.400113
2026-05-28,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,14:45,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1461101?lang=pl,2026-05-28T11:40:41.400127
2026-05-28,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,14:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460547?lang=pl,2026-05-28T11:40:41.400142
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,15:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460100?lang=pl,2026-05-28T11:40:41.400161
2026-05-28,bielsko-biała,Kurozając i świątynia świstaka,Bielsko-Biała,15:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1459853?lang=pl,2026-05-28T11:40:41.400178
2026-05-28,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,15:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460409?lang=pl,2026-05-28T11:40:41.400191
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,16:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460198?lang=pl,2026-05-28T11:40:41.400203
2026-05-28,bielsko-biała,Pasażer,Bielsko-Biała,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460813?lang=pl,2026-05-28T11:40:41.400214
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1459452?lang=pl,2026-05-28T11:40:41.400226
2026-05-28,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,17:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460553?lang=pl,2026-05-28T11:40:41.400237
2026-05-28,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,17:15,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1461107?lang=pl,2026-05-28T11:40:41.400246
2026-05-28,bielsko-biała,Michael,Bielsko-Biała,17:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460280?lang=pl,2026-05-28T11:40:41.400256
2026-05-28,bielsko-biała,Mortal Kombat II,Bielsko-Biała,17:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1459859?lang=pl,2026-05-28T11:40:41.400268
2026-05-28,bielsko-biała,Werdykt,Bielsko-Biała,17:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1461292?lang=pl,2026-05-28T11:40:41.400278
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460103?lang=pl,2026-05-28T11:40:41.400289
2026-05-28,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460415?lang=pl,2026-05-28T11:40:41.400299
2026-05-28,bielsko-biała,Obsesja,Bielsko-Biała,18:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460824?lang=pl,2026-05-28T11:40:41.400308
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460202?lang=pl,2026-05-28T11:40:41.400319
2026-05-28,bielsko-biała,Pasażer,Bielsko-Biała,19:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460559?lang=pl,2026-05-28T11:40:41.400328
2026-05-28,bielsko-biała,Erupcja,Bielsko-Biała,19:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1461113?lang=pl,2026-05-28T11:40:41.400360
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1459456?lang=pl,2026-05-28T11:40:41.400374
2026-05-28,bielsko-biała,Milcząca przyjaciółka,Bielsko-Biała,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1461286?lang=pl,2026-05-28T11:40:41.400384
2026-05-28,bielsko-biała,Michael,Bielsko-Biała,20:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460286?lang=pl,2026-05-28T11:40:41.400394
2026-05-28,bielsko-biała,Mortal Kombat II,Bielsko-Biała,20:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1459866?lang=pl,2026-05-28T11:40:41.400405
2026-05-28,bielsko-biała,Drama,Bielsko-Biała,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460106?lang=pl,2026-05-28T11:40:41.400415
2026-05-28,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,21:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460421?lang=pl,2026-05-28T11:40:41.400425
2026-05-28,bielsko-biała,Obsesja,Bielsko-Biała,21:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460830?lang=pl,2026-05-28T11:40:41.400434
2026-05-28,bielsko-biała,Pasażer,Bielsko-Biała,21:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460565?lang=pl,2026-05-28T11:40:41.400443
2026-05-28,bielsko-biała,Mumia: Film Lee Cronina,Bielsko-Biała,21:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1461119?lang=pl,2026-05-28T11:40:41.400452
2026-05-28,bielsko-biała,Gwiezdne Wojny: Mandalorian i Grogu,Bielsko-Biała,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1460206?lang=pl,2026-05-28T11:40:41.400463
2026-05-28,bydgoszcz,Gwiezdne Wojny: Mandalorian i Grogu,Bydgoszcz,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455113?lang=pl,2026-05-28T11:40:42.887808
2026-05-28,bydgoszcz,Niesamowite przygody skarpetek 3. Ale ko,Bydgoszcz,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1456202?lang=pl,2026-05-28T11:40:42.887834
2026-05-28,bydgoszcz,Michael,Bydgoszcz,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455095?lang=pl,2026-05-28T11:40:42.887847
2026-05-28,bydgoszcz,Sprawiedliwość owiec,Bydgoszcz,14:15,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1455011?lang=pl,2026-05-28T11:40:42.887861
2026-05-28,bydgoszcz,Gwiezdne Wojny: Mandalorian i Grogu,Bydgoszcz,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455129?lang=pl,2026-05-28T11:40:42.887874
2026-05-28,bydgoszcz,Hopnięci,Bydgoszcz,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455689?lang=pl,2026-05-28T11:40:42.887887
2026-05-28,bydgoszcz,Super Mario Galaxy Film,Bydgoszcz,14:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455420?lang=pl,2026-05-28T11:40:42.887900
2026-05-28,bydgoszcz,Gwiezdne Wojny: Mandalorian i Grogu,Bydgoszcz,15:00,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1455927?lang=pl,2026-05-28T11:40:42.887912
2026-05-28,bydgoszcz,Kurozając i świątynia świstaka,Bydgoszcz,15:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1455041?lang=pl,2026-05-28T11:40:42.887925
2026-05-28,bydgoszcz,Gwiezdne Wojny: Mandalorian i Grogu,Bydgoszcz,15:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1454987?lang=pl,2026-05-28T11:40:42.887937
