date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-08-09,podlaska,Minionki i straszydła,Biała Podlaska,10:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1611275?lang=pl,2026-08-09T08:45:16.800211
2026-08-09,podlaska,Toy Story 5,Biała Podlaska,11:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611273?lang=pl,2026-08-09T08:45:16.800246
2026-08-09,podlaska,Psi patrol i dinozaury,Biała Podlaska,12:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597725?lang=pl,2026-08-09T08:45:16.800261
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611265?lang=pl,2026-08-09T08:45:16.800276
2026-08-09,podlaska,Vaiana,Biała Podlaska,12:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611277?lang=pl,2026-08-09T08:45:16.800290
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,13:40,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611259?lang=pl,2026-08-09T08:45:16.800303
2026-08-09,podlaska,Psi patrol i dinozaury,Biała Podlaska,14:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597726?lang=pl,2026-08-09T08:45:16.800315
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611267?lang=pl,2026-08-09T08:45:16.800333
2026-08-09,podlaska,Minionki i straszydła,Biała Podlaska,15:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1611279?lang=pl,2026-08-09T08:45:16.800347
2026-08-09,podlaska,Psi patrol i dinozaury,Biała Podlaska,16:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597727?lang=pl,2026-08-09T08:45:16.800358
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,16:50,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611261?lang=pl,2026-08-09T08:45:16.800369
2026-08-09,podlaska,Ice Cream Man,Biała Podlaska,17:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611281?lang=pl,2026-08-09T08:45:16.800380
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611269?lang=pl,2026-08-09T08:45:16.800392
2026-08-09,podlaska,Psi patrol i dinozaury,Biała Podlaska,18:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597728?lang=pl,2026-08-09T08:45:16.800402
2026-08-09,podlaska,Władca Pierścieni: Powrót króla (wersja rozszerzona),Biała Podlaska,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1568100?lang=pl,2026-08-09T08:45:16.800415
2026-08-09,podlaska,Odyseja,Biała Podlaska,20:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611283?lang=pl,2026-08-09T08:45:16.800426
2026-08-09,podlaska,Spider-Man: Całkiem nowy dzień,Biała Podlaska,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611460?lang=pl,2026-08-09T08:45:16.800438
2026-08-09,podlaska,Ice Cream Man,Biała Podlaska,21:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611271?lang=pl,2026-08-09T08:45:16.800448
2026-08-09,bielsko-biała,Toy Story 5,Bielsko-Biała,10:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614994?lang=pl,2026-08-09T08:45:18.486765
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,11:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596678?lang=pl,2026-08-09T08:45:18.486789
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,11:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612921?lang=pl,2026-08-09T08:45:18.486804
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,11:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611911?lang=pl,2026-08-09T08:45:18.486815
2026-08-09,bielsko-biała,Minionki i straszydła,Bielsko-Biała,11:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1614964?lang=pl,2026-08-09T08:45:18.486826
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614030?lang=pl,2026-08-09T08:45:18.486836
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,12:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596684?lang=pl,2026-08-09T08:45:18.486846
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,12:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1613122?lang=pl,2026-08-09T08:45:18.486856
2026-08-09,bielsko-biała,Vaiana,Bielsko-Biała,12:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614563?lang=pl,2026-08-09T08:45:18.486867
2026-08-09,bielsko-biała,Toy Story 5,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1615000?lang=pl,2026-08-09T08:45:18.486879
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596679?lang=pl,2026-08-09T08:45:18.486888
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612201?lang=pl,2026-08-09T08:45:18.486900
2026-08-09,bielsko-biała,Minionki i straszydła,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1614970?lang=pl,2026-08-09T08:45:18.486909
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,14:30,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612911?lang=pl,2026-08-09T08:45:18.486919
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,14:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596707?lang=pl,2026-08-09T08:45:18.486928
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,15:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1611918?lang=pl,2026-08-09T08:45:18.486938
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614036?lang=pl,2026-08-09T08:45:18.486949
2026-08-09,bielsko-biała,Ice Cream Man,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614569?lang=pl,2026-08-09T08:45:18.486959
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,15:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596680?lang=pl,2026-08-09T08:45:18.486968
2026-08-09,bielsko-biała,Toy Story 5,Bielsko-Biała,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1615006?lang=pl,2026-08-09T08:45:18.486979
2026-08-09,bielsko-biała,Minionki i straszydła,Bielsko-Biała,16:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1614976?lang=pl,2026-08-09T08:45:18.486988
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,16:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1613124?lang=pl,2026-08-09T08:45:18.486998
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,16:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596708?lang=pl,2026-08-09T08:45:18.487028
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,16:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612206?lang=pl,2026-08-09T08:45:18.487040
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,17:40,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612916?lang=pl,2026-08-09T08:45:18.487049
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,17:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596681?lang=pl,2026-08-09T08:45:18.487058
2026-08-09,bielsko-biała,Ice Cream Man,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614575?lang=pl,2026-08-09T08:45:18.487068
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1615012?lang=pl,2026-08-09T08:45:18.487077
2026-08-09,bielsko-biała,Kandydaci śmierci,Bielsko-Biała,18:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614982?lang=pl,2026-08-09T08:45:18.487087
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614042?lang=pl,2026-08-09T08:45:18.487097
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,19:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596710?lang=pl,2026-08-09T08:45:18.487106
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612400?lang=pl,2026-08-09T08:45:18.487115
2026-08-09,bielsko-biała,Władca Pierścieni: Powrót króla (wersja rozszerzona),Bielsko-Biała,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1568019?lang=pl,2026-08-09T08:45:18.487126
2026-08-09,bielsko-biała,Psi patrol i dinozaury,Bielsko-Biała,20:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1596682?lang=pl,2026-08-09T08:45:18.487135
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612211?lang=pl,2026-08-09T08:45:18.487146
2026-08-09,bielsko-biała,Tylko jedna noc,Bielsko-Biała,20:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620643?lang=pl,2026-08-09T08:45:18.487156
2026-08-09,bielsko-biała,Backrooms. Bez wyjścia - wersja rozszerzona,Bielsko-Biała,20:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614988?lang=pl,2026-08-09T08:45:18.487166
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1612926?lang=pl,2026-08-09T08:45:18.487176
2026-08-09,bielsko-biała,Ice Cream Man,Bielsko-Biała,21:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1613687?lang=pl,2026-08-09T08:45:18.487186
2026-08-09,bielsko-biała,Odyseja,Bielsko-Biała,21:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1615018?lang=pl,2026-08-09T08:45:18.487195
2026-08-09,bielsko-biała,Spider-Man: Całkiem nowy dzień,Bielsko-Biała,21:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1614048?lang=pl,2026-08-09T08:45:18.487205
2026-08-09,bielsko-biała,Zaproszenie,Bielsko-Biała,22:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1613350?lang=pl,2026-08-09T08:45:18.487214
2026-08-09,bydgoszcz,Minionki i straszydła,Bydgoszcz,10:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1619278?lang=pl,2026-08-09T08:45:20.403052
2026-08-09,bydgoszcz,Ekipa zwierzaków,Bydgoszcz,10:45,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1618288?lang=pl,2026-08-09T08:45:20.403076
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,11:00,4DX,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620255?lang=pl,2026-08-09T08:45:20.403089
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,11:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597546?lang=pl,2026-08-09T08:45:20.403100
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,11:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618876?lang=pl,2026-08-09T08:45:20.403112
2026-08-09,bydgoszcz,Minionki i straszydła,Bydgoszcz,11:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1620180?lang=pl,2026-08-09T08:45:20.403122
2026-08-09,bydgoszcz,Toy Story 5,Bydgoszcz,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620003?lang=pl,2026-08-09T08:45:20.403135
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619517?lang=pl,2026-08-09T08:45:20.403145
2026-08-09,bydgoszcz,Vaiana,Bydgoszcz,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620057?lang=pl,2026-08-09T08:45:20.403156
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,12:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597538?lang=pl,2026-08-09T08:45:20.403165
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień ukraiński dubbing,Bydgoszcz,12:50,2D,dubbing,regular,1.0,https://tickets.cinema-city.pl/api/order/1618162?lang=pl,2026-08-09T08:45:20.403175
2026-08-09,bydgoszcz,Minionki i straszydła,Bydgoszcz,12:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1619284?lang=pl,2026-08-09T08:45:20.403185
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,13:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619419?lang=pl,2026-08-09T08:45:20.403195
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597548?lang=pl,2026-08-09T08:45:20.403204
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618830?lang=pl,2026-08-09T08:45:20.403214
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,13:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620221?lang=pl,2026-08-09T08:45:20.403225
2026-08-09,bydgoszcz,Ice Cream Man,Bydgoszcz,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620185?lang=pl,2026-08-09T08:45:20.403235
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,14:10,4DX,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620267?lang=pl,2026-08-09T08:45:20.403244
2026-08-09,bydgoszcz,Toy Story 5,Bydgoszcz,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620009?lang=pl,2026-08-09T08:45:20.403255
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,14:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597540?lang=pl,2026-08-09T08:45:20.403264
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,14:50,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620045?lang=pl,2026-08-09T08:45:20.403274
2026-08-09,bydgoszcz,Minionki i straszydła,Bydgoszcz,15:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1619290?lang=pl,2026-08-09T08:45:20.403284
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,15:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618881?lang=pl,2026-08-09T08:45:20.403294
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619523?lang=pl,2026-08-09T08:45:20.403304
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,15:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597550?lang=pl,2026-08-09T08:45:20.403313
2026-08-09,bydgoszcz,Psi patrol i dinozaury ukraiński dubbing,Bydgoszcz,16:00,2D,dubbing,regular,1.0,https://tickets.cinema-city.pl/api/order/1597516?lang=pl,2026-08-09T08:45:20.403323
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619425?lang=pl,2026-08-09T08:45:20.403332
2026-08-09,bydgoszcz,Ice Cream Man,Bydgoszcz,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620190?lang=pl,2026-08-09T08:45:20.403342
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,16:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597542?lang=pl,2026-08-09T08:45:20.403351
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,16:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618835?lang=pl,2026-08-09T08:45:20.403361
2026-08-09,bydgoszcz,Kandydaci śmierci,Bydgoszcz,16:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620021?lang=pl,2026-08-09T08:45:20.403371
2026-08-09,bydgoszcz,Minionki i straszydła,Bydgoszcz,17:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1619296?lang=pl,2026-08-09T08:45:20.403380
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,17:20,4DX,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620261?lang=pl,2026-08-09T08:45:20.403388
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,17:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620225?lang=pl,2026-08-09T08:45:20.403398
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,17:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597552?lang=pl,2026-08-09T08:45:20.403407
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,18:00,3D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620051?lang=pl,2026-08-09T08:45:20.403416
2026-08-09,bydgoszcz,Do utraty tchu (re-release),Bydgoszcz,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1617886?lang=pl,2026-08-09T08:45:20.403427
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619530?lang=pl,2026-08-09T08:45:20.403437
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,19:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597544?lang=pl,2026-08-09T08:45:20.403446
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618886?lang=pl,2026-08-09T08:45:20.403456
2026-08-09,bydgoszcz,Ice Cream Man,Bydgoszcz,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620195?lang=pl,2026-08-09T08:45:20.403465
2026-08-09,bydgoszcz,Umamusume: Pretty Derby - Beginning of a New Era,Bydgoszcz,19:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619357?lang=pl,2026-08-09T08:45:20.403474
2026-08-09,bydgoszcz,Pejzaż w kolorze sepii,Bydgoszcz,19:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620029?lang=pl,2026-08-09T08:45:20.403485
2026-08-09,bydgoszcz,Władca Pierścieni: Powrót króla (wersja rozszerzona),Bydgoszcz,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1568072?lang=pl,2026-08-09T08:45:20.403496
2026-08-09,bydgoszcz,Psi patrol i dinozaury,Bydgoszcz,20:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597554?lang=pl,2026-08-09T08:45:20.403505
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618840?lang=pl,2026-08-09T08:45:20.403515
2026-08-09,bydgoszcz,Tylko jedna noc,Bydgoszcz,20:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1617843?lang=pl,2026-08-09T08:45:20.403525
2026-08-09,bydgoszcz,Spider-Man: Całkiem nowy dzień,Bydgoszcz,20:30,4DX,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620273?lang=pl,2026-08-09T08:45:20.403533
2026-08-09,bydgoszcz,Martwe zło: Ogień,Bydgoszcz,21:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620063?lang=pl,2026-08-09T08:45:20.403543
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,21:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619172?lang=pl,2026-08-09T08:45:20.403553
2026-08-09,bydgoszcz,Backrooms. Bez wyjścia,Bydgoszcz,21:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620229?lang=pl,2026-08-09T08:45:20.403563
2026-08-09,bydgoszcz,Ice Cream Man,Bydgoszcz,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620200?lang=pl,2026-08-09T08:45:20.403573
2026-08-09,bydgoszcz,Obsesja,Bydgoszcz,21:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619302?lang=pl,2026-08-09T08:45:20.403582
2026-08-09,bydgoszcz,Odyseja,Bydgoszcz,21:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1620035?lang=pl,2026-08-09T08:45:20.403591
2026-08-09,bydgoszcz,Zaproszenie,Bydgoszcz,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619536?lang=pl,2026-08-09T08:45:20.403601
2026-08-09,bytom,Psi patrol i dinozaury,Bytom,11:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1597429?lang=pl,2026-08-09T08:45:21.490576
2026-08-09,bytom,Spider-Man: Całkiem nowy dzień,Bytom,11:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1618329?lang=pl,2026-08-09T08:45:21.490608
2026-08-09,bytom,Minionki i straszydła,Bytom,11:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1618558?lang=pl,2026-08-09T08:45:21.490623
2026-08-09,bytom,Spider-Man: Całkiem nowy dzień,Bytom,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1617540?lang=pl,2026-08-09T08:45:21.490636
2026-08-09,bytom,Vaiana,Bytom,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1619600?lang=pl,2026-08-09T08:45:21.490650
