date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-04-22,bielsko-biała,Michael,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1368035?lang=pl,2026-04-22T11:29:34.189357
2026-04-22,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1387631?lang=pl,2026-04-22T11:29:34.189397
2026-04-22,bielsko-biała,Pucio,Bielsko-Biała,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1388429?lang=pl,2026-04-22T11:29:34.189410
2026-04-22,bielsko-biała,Drama,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1384537?lang=pl,2026-04-22T11:29:34.189423
2026-04-22,bielsko-biała,Hopnięci,Bielsko-Biała,13:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386543?lang=pl,2026-04-22T11:29:34.189437
2026-04-22,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386158?lang=pl,2026-04-22T11:29:34.189450
2026-04-22,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,14:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1385856?lang=pl,2026-04-22T11:29:34.189462
2026-04-22,bielsko-biała,Mumia: Film Lee Cronina,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386776?lang=pl,2026-04-22T11:29:34.189479
2026-04-22,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1389025?lang=pl,2026-04-22T11:29:34.189492
2026-04-22,bielsko-biała,Pucio,Bielsko-Biała,14:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1388457?lang=pl,2026-04-22T11:29:34.189502
2026-04-22,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1387635?lang=pl,2026-04-22T11:29:34.189513
2026-04-22,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,15:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1387360?lang=pl,2026-04-22T11:29:34.189523
2026-04-22,bielsko-biała,Drama,Bielsko-Biała,16:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1384546?lang=pl,2026-04-22T11:29:34.189534
2026-04-22,bielsko-biała,Michael,Bielsko-Biała,16:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1368046?lang=pl,2026-04-22T11:29:34.189545
2026-04-22,bielsko-biała,Hopnięci,Bielsko-Biała,16:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386547?lang=pl,2026-04-22T11:29:34.189556
2026-04-22,bielsko-biała,Maryja. Matka papieża,Bielsko-Biała,16:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1388470?lang=pl,2026-04-22T11:29:34.189566
2026-04-22,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,16:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1385880?lang=pl,2026-04-22T11:29:34.189576
2026-04-22,bielsko-biała,Przepis na morderstwo,Bielsko-Biała,16:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1389031?lang=pl,2026-04-22T11:29:34.189586
2026-04-22,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,17:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386164?lang=pl,2026-04-22T11:29:34.189596
2026-04-22,bielsko-biała,Mumia: Film Lee Cronina,Bielsko-Biała,17:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1386782?lang=pl,2026-04-22T11:29:34.189605
