date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-05-02,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,11:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1382000?lang=pl,2026-05-02T09:10:07.368605
2026-05-02,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,11:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1419802?lang=pl,2026-05-02T09:10:07.368634
2026-05-02,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,11:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418827?lang=pl,2026-05-02T09:10:07.368646
2026-05-02,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1382010?lang=pl,2026-05-02T09:10:07.368655
2026-05-02,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421844?lang=pl,2026-05-02T09:10:07.368664
2026-05-02,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1422108?lang=pl,2026-05-02T09:10:07.368672
2026-05-02,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,12:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421585?lang=pl,2026-05-02T09:10:07.368681
2026-05-02,bielsko-biała,Pucio,Bielsko-Biała,12:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1422077?lang=pl,2026-05-02T09:10:07.368695
2026-05-02,bielsko-biała,Hopnięci,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1419804?lang=pl,2026-05-02T09:10:07.368706
2026-05-02,bielsko-biała,Michael,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418863?lang=pl,2026-05-02T09:10:07.368715
2026-05-02,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1421208?lang=pl,2026-05-02T09:10:07.368723
2026-05-02,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418833?lang=pl,2026-05-02T09:10:07.368731
2026-05-02,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1382002?lang=pl,2026-05-02T09:10:07.368739
2026-05-02,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1422083?lang=pl,2026-05-02T09:10:07.368746
2026-05-02,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1382012?lang=pl,2026-05-02T09:10:07.368753
2026-05-02,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421850?lang=pl,2026-05-02T09:10:07.368761
