date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-05-01,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1381986?lang=pl,2026-05-01T09:48:37.846054
2026-05-01,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421758?lang=pl,2026-05-01T09:48:37.846121
2026-05-01,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421982?lang=pl,2026-05-01T09:48:37.846136
2026-05-01,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,12:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421398?lang=pl,2026-05-01T09:48:37.846149
2026-05-01,bielsko-biała,Pucio,Bielsko-Biała,12:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1421904?lang=pl,2026-05-01T09:48:37.846160
2026-05-01,bielsko-biała,Hopnięci,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1419710?lang=pl,2026-05-01T09:48:37.846172
2026-05-01,bielsko-biała,Michael,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418586?lang=pl,2026-05-01T09:48:37.846184
2026-05-01,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1421115?lang=pl,2026-05-01T09:48:37.846204
2026-05-01,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418054?lang=pl,2026-05-01T09:48:37.846217
2026-05-01,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1381981?lang=pl,2026-05-01T09:48:37.846229
2026-05-01,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421915?lang=pl,2026-05-01T09:48:37.846239
2026-05-01,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1381987?lang=pl,2026-05-01T09:48:37.846249
2026-05-01,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1421759?lang=pl,2026-05-01T09:48:37.846259
2026-05-01,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1422008?lang=pl,2026-05-01T09:48:37.846268
2026-05-01,bielsko-biała,Hopnięci,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1419739?lang=pl,2026-05-01T09:48:37.846278
2026-05-01,bielsko-biała,Normal,Bielsko-Biała,15:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1418451?lang=pl,2026-05-01T09:48:37.846288
