date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-04-16,czwartek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,500 mil,NoveKino Wisła w Warszawie,19:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,AIDS TV pokaz archiwów HIV/AIDS,Kinoteka w Warszawie,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Alpha,Cinema City Warszawa Arkadia,15:50,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Angel’s Egg,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,17:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Angel’s Egg,Kinoteka w Warszawie,18:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Anioł morski,Kinokawiarnia Stacja Falenica w Warszawie,20:45,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Basia. Radzę sobie!,NoveKino Wisła w Warszawie,09:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Promenada,22:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Baw się dobrze i przeżyj,Cinema City Warszawa Sadyba,15:40,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Bemowo,17:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Bez wyjścia,Cinema City Warszawa Promenada,19:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Bez wyjścia,Kinomuzeum w Muzeum Sztuki Nowoczesnej w Warszawie,19:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Bez wyjścia,Kinoteka w Warszawie,15:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Chronologia wody,Kino Luna w Warszawie,19:45,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Cirque du Soleil: Luzia,Multikino Atrium Reduta w Warszawie,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Cirque du Soleil: Luzia,Multikino Młociny,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Cirque du Soleil: Luzia,Multikino Targówek,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Cirque du Soleil: Luzia,Multikino Wola,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Cirque du Soleil: Luzia,Multikino Złote Tarasy,18:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Cinema City Warszawa Bemowo,11:20,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Cinema City Warszawa Galeria Mokotów,11:20,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Cinema City Warszawa Promenada,11:40,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Cinema City Warszawa Sadyba,13:10,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Helios Warszawa Blue City,11:10,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Multikino Młociny,10:40,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,David (dubbing),Multikino Targówek,12:00,,dubbing,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Disney Junior w kinie,Cinema City Warszawa Arkadia,12:30,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Disney Junior w kinie,Cinema City Warszawa Bemowo,11:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Disney Junior w kinie,Cinema City Warszawa Galeria Mokotów,12:00,,,regular,2026-04-16T09:22:08.097055
2026-04-16,czwartek,warszawa,Disney Junior w kinie,Cinema City Warszawa Galeria Północna,11:00,,,regular,2026-04-16T09:22:08.097055
