date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-04-19,niedziela,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Arkadia,11:50,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Arkadia,14:00,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Bemowo,11:30,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Bemowo,13:40,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Bemowo,15:50,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Galeria Mokotów,10:00,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Galeria Mokotów,11:50,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Galeria Północna,11:00,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Galeria Północna,12:40,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Galeria Północna,14:50,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Promenada,10:10,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Promenada,12:20,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Promenada,14:30,,dubbing,2026-04-19T08:57:30.713457
2026-04-19,niedziela,warszawa,Arco (dubbing),Cinema City Warszawa Sadyba,12:00,,dubbing,2026-04-19T08:57:30.713457
