date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,13:00,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,19:30,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,22:00,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,17:10,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,19:40,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,21:50,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,10:50,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,13:20,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,15:50,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,19:00,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,20:50,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,20:00,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,22:30,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,16:40,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,19:10,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,21:40,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,18:30,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,21:00,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Helios Warszawa Blue City,12:30,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Helios Warszawa Blue City,20:40,,,regular,2026-01-29T08:42:58.778913
2026-01-29,czwartek,warszawa,28 lat później: Świątynia kości,Kinoteka w Warszawie,16:00,,,regular,2026-01-29T08:42:58.778913
