date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-08-19,sroda,warszawa,Arek.Mama.Panorama,Kino Kultura w Warszawie,18:00,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:00,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:40,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Big Bang,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,20:00,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,12:15,,dubbing,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Czarne dziury: nieznane horyzonty,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Dinozaury: Historia przetrwania,Planetarium Centrum Nauki Kopernik w Warszawie,10:30,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Do utraty tchu,Kino Luna w Warszawie,16:30,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Drugie życie,Helios Warszawa Blue City,17:00,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Dzień Objawienia,Cinema City Warszawa Arkadia,22:00,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Ekipa zwierzaków,Kinokawiarnia Stacja Falenica w Warszawie,13:45,,,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,10:00,,dubbing,regular,2026-08-19T08:38:33.553189
2026-08-19,sroda,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,10:10,,dubbing,regular,2026-08-19T08:38:33.553189
