date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-03-14,bielsko-biała,Hopnięci,Bielsko-Biała,10:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1314577?lang=pl,2026-03-14T08:39:55.406409
2026-03-14,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,10:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1315318?lang=pl,2026-03-14T08:39:55.406443
2026-03-14,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,10:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1318903?lang=pl,2026-03-14T08:39:55.406455
2026-03-14,bielsko-biała,Wielka mała koza,Bielsko-Biała,10:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1320095?lang=pl,2026-03-14T08:39:55.406467
2026-03-14,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,10:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1317568?lang=pl,2026-03-14T08:39:55.406476
2026-03-14,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,10:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1318498?lang=pl,2026-03-14T08:39:55.406486
2026-03-14,bielsko-biała,Zwierzogród 2,Bielsko-Biała,10:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1319743?lang=pl,2026-03-14T08:39:55.406498
2026-03-14,bielsko-biała,Hopnięci,Bielsko-Biała,11:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1317373?lang=pl,2026-03-14T08:39:55.406518
2026-03-14,bielsko-biała,Król dopalaczy,Bielsko-Biała,11:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1316938?lang=pl,2026-03-14T08:39:55.406530
2026-03-14,bielsko-biała,Szybcy i sprytni,Bielsko-Biała,11:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1320256?lang=pl,2026-03-14T08:39:55.406541
2026-03-14,bielsko-biała,Piep*zyć Mickiewicza 3,Bielsko-Biała,11:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1315179?lang=pl,2026-03-14T08:39:55.406551
2026-03-14,bielsko-biała,Wartość sentymentalna,Bielsko-Biała,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1297922?lang=pl,2026-03-14T08:39:55.406561
2026-03-14,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,12:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1318504?lang=pl,2026-03-14T08:39:55.406570
2026-03-14,bielsko-biała,Wielka mała koza,Bielsko-Biała,12:15,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1320101?lang=pl,2026-03-14T08:39:55.406579
2026-03-14,bielsko-biała,Hopnięci,Bielsko-Biała,12:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1314582?lang=pl,2026-03-14T08:39:55.406589
2026-03-14,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1317570?lang=pl,2026-03-14T08:39:55.406597
2026-03-14,bielsko-biała,"Reminders of Him. Cząstka Ciebie, którą znam",Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1319749?lang=pl,2026-03-14T08:39:55.406607
2026-03-14,bielsko-biała,Pojedynek,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1320262?lang=pl,2026-03-14T08:39:55.406616
2026-03-14,bielsko-biała,Hopnięci,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1317379?lang=pl,2026-03-14T08:39:55.406625
