date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,13:00,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,19:30,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,22:00,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,17:10,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,19:40,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,21:50,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,10:50,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,13:20,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,15:50,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,19:00,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,20:50,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,20:00,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,22:30,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,16:40,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,19:10,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,21:40,,,regular,2026-01-25T08:30:52.566528
2026-01-25,niedziela,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,18:30,,,regular,2026-01-25T08:30:52.566528
