date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-03-23,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,10:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1329858?lang=pl,2026-03-23T09:00:32.911819
2026-03-23,bielsko-biała,Ostatnia wieczerza,Bielsko-Biała,10:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1338548?lang=pl,2026-03-23T09:00:32.911849
2026-03-23,bielsko-biała,Hopnięci,Bielsko-Biała,10:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1328861?lang=pl,2026-03-23T09:00:32.911865
2026-03-23,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,10:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1338715?lang=pl,2026-03-23T09:00:32.911879
2026-03-23,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,10:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1329332?lang=pl,2026-03-23T09:00:32.911893
2026-03-23,bielsko-biała,Hopnięci,Bielsko-Biała,11:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1328540?lang=pl,2026-03-23T09:00:32.911906
2026-03-23,bielsko-biała,Pan Ryba,Bielsko-Biała,11:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1340315?lang=pl,2026-03-23T09:00:32.911918
2026-03-23,bielsko-biała,Fleak. Futrzak i ja,Bielsko-Biała,11:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1328444?lang=pl,2026-03-23T09:00:32.911935
2026-03-23,bielsko-biała,Zwierzogród 2,Bielsko-Biała,11:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1331178?lang=pl,2026-03-23T09:00:32.911951
2026-03-23,bielsko-biała,Zmiennokształtni 2,Bielsko-Biała,11:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1340005?lang=pl,2026-03-23T09:00:32.911963
2026-03-23,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,12:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1329338?lang=pl,2026-03-23T09:00:32.911975
2026-03-23,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1329862?lang=pl,2026-03-23T09:00:32.911985
2026-03-23,bielsko-biała,Piep*zyć Mickiewicza 3,Bielsko-Biała,12:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1338554?lang=pl,2026-03-23T09:00:32.911995
2026-03-23,bielsko-biała,Hopnięci,Bielsko-Biała,12:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1328865?lang=pl,2026-03-23T09:00:32.912007
2026-03-23,bielsko-biała,Pan Ryba,Bielsko-Biała,13:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1340316?lang=pl,2026-03-23T09:00:32.912017
2026-03-23,bielsko-biała,Hopnięci,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1328546?lang=pl,2026-03-23T09:00:32.912029
2026-03-23,bielsko-biała,Kicia Kocia w podróży,Bielsko-Biała,13:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1329344?lang=pl,2026-03-23T09:00:32.912039
2026-03-23,bielsko-biała,Projekt Hail Mary,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1338716?lang=pl,2026-03-23T09:00:32.912050
2026-03-23,bielsko-biała,Fleak. Futrzak i ja,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1328450?lang=pl,2026-03-23T09:00:32.912060
2026-03-23,bielsko-biała,Wielka mała koza,Bielsko-Biała,14:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1330895?lang=pl,2026-03-23T09:00:32.912072
2026-03-23,bielsko-biała,Pojedynek,Bielsko-Biała,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1331184?lang=pl,2026-03-23T09:00:32.912082
2026-03-23,bielsko-biała,Krzyk 7,Bielsko-Biała,14:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1338560?lang=pl,2026-03-23T09:00:32.912092
2026-03-23,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,14:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1329866?lang=pl,2026-03-23T09:00:32.912102
2026-03-23,bielsko-biała,Dobry chłopiec,Bielsko-Biała,15:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1329350?lang=pl,2026-03-23T09:00:32.912113
2026-03-23,bielsko-biała,Ostatnia wieczerza,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1328869?lang=pl,2026-03-23T09:00:32.912123
2026-03-23,bielsko-biała,Testament Ann Lee,Bielsko-Biała,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1340317?lang=pl,2026-03-23T09:00:32.912135
