date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-02-12,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,22:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,21:10,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,21:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,11:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,13:20,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Bemowo,21:20,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,17:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Północna,15:20,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Promenada,22:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Cinema City Warszawa Sadyba,19:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,90 minut do wolności,Multikino Targówek,11:35,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Anakonda,Cinema City Warszawa Arkadia,21:50,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Arkadia,15:20,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,12:30,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:00,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,21:10,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,19:30,,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:00,,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Promenada,15:45,,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Atrium Reduta w Warszawie,13:20,,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Targówek,10:30,,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,18:20,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,20:40,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Bemowo,19:20,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Galeria Mokotów,18:30,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Galeria Północna,18:20,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Promenada,20:10,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Sadyba,19:20,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Sadyba IMAX,20:10,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D,Multikino Targówek,19:00,3D,,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,10:00,3D,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,14:20,3D,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Bemowo,15:20,3D,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Galeria Północna,14:20,3D,dubbing,2026-02-12T08:51:38.453327
2026-02-12,czwartek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Promenada,13:50,3D,dubbing,2026-02-12T08:51:38.453327
