date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-08-18,wtorek,warszawa,Arek.Mama.Panorama,Kino Kultura w Warszawie,18:00,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:00,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:40,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Big Bang,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,20:00,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,12:15,,dubbing,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Czarne dziury: nieznane horyzonty,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Dinozaury: Historia przetrwania,Planetarium Centrum Nauki Kopernik w Warszawie,10:30,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Do utraty tchu,Kino Luna w Warszawie,16:30,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Drugie życie,Helios Warszawa Blue City,17:00,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Dzień Objawienia,Cinema City Warszawa Arkadia,22:00,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Ekipa zwierzaków,Kinokawiarnia Stacja Falenica w Warszawie,13:45,,,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,10:00,,dubbing,2026-08-18T08:38:14.648978
2026-08-18,wtorek,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,10:10,,dubbing,2026-08-18T08:38:14.648978
