date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-06-01,poniedzialek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Arco (dubbing),Kino Luna w Warszawie,15:15,,dubbing,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,15:15,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Bez wyjścia,Kino Muranów w Warszawie,20:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Caravaggio: Na tropie arcydzieła,Kinokawiarnia Stacja Falenica w Warszawie,17:45,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Arkadia,11:20,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Galeria Mokotów,10:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Promenada,12:20,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Chłopiec na krańcach świata,Cinema City Warszawa Sadyba,12:20,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,11:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,13:40,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,16:20,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,18:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,20:40,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,22:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,14:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,20:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Bemowo,22:00,,,regular,2026-06-01T13:38:07.963717
2026-06-01,poniedzialek,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Galeria Mokotów,10:00,,,regular,2026-06-01T13:38:07.963717
