date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-07-09,czwartek,warszawa,Afrykańska Przygoda 3D IMAX (dubbing),Cinema City Warszawa Sadyba IMAX,09:30,IMAX,dubbing,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Amadeusz,NoveKino Wisła w Warszawie,19:00,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,11:20,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,13:50,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,16:20,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,17:40,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,18:50,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,19:10,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,20:10,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:20,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,12:40,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,15:10,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,17:40,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,20:10,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,21:40,,,regular,2026-07-09T10:55:54.208661
2026-07-09,czwartek,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,10:40,,,regular,2026-07-09T10:55:54.208661
