date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-02-20,piatek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,21:40,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,14:00,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,18:00,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,22:00,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,14:50,,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:00,,dubbing,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół (dubbing),Multikino Złote Tarasy,09:30,,dubbing,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,16:40,3D,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,18:00,3D,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Promenada,20:30,3D,,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Arkadia,12:40,3D,dubbing,regular,2026-02-20T09:19:10.487942
2026-02-20,piatek,warszawa,Avatar: Ogień i popiół 3D (dubbing),Cinema City Warszawa Bemowo,14:45,3D,dubbing,regular,2026-02-20T09:19:10.487942
