date,day,city,movie_title,cinema_name,time,format,language,scraped_at
2026-08-01,sobota,warszawa,Absolwent,Kino Iluzjon - Muzeum Sztuki Filmowej w Warszawie,17:45,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Aftersun,U–jazdowski kino,20:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Arkadia,22:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Bemowo,22:10,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Mokotów,17:50,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Galeria Północna,22:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Promenada,15:10,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,17:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,19:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Cinema City Warszawa Sadyba,22:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia,Helios Warszawa Blue City,14:10,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,15:40,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,18:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Arkadia,21:20,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Bemowo,19:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,20:20,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Mokotów,22:25,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Galeria Północna,19:10,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Promenada,20:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Cinema City Warszawa Sadyba,20:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kino Kultura w Warszawie,20:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kinoteka w Warszawie,15:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Kinoteka w Warszawie,20:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Atrium Reduta w Warszawie,20:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Młociny,20:40,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Targówek,19:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Wola,21:35,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Złote Tarasy,10:05,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Backrooms. Bez wyjścia (wersja rozszerzona),Multikino Złote Tarasy,20:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Biuro detektywistyczne Lassego i Mai. Licz do czterech,Kinokawiarnia Stacja Falenica w Warszawie,12:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Biuro Detektywistyczne Lassego i Mai. Rabuś z pociągu (dubbing),Kinokawiarnia Stacja Falenica w Warszawie,11:00,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Chłopiec na krańcach świata,Kino Luna w Warszawie,10:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Cinema Paradiso,AMONDO Kino w Warszawie,20:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Czarne dziury: nieznane horyzonty,Planetarium Centrum Nauki Kopernik w Warszawie,14:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Czas Apokalipsy: wersja reżyserska,NoveKino Wisła w Warszawie,19:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Diabeł ubiera się u Prady 2,Cinema City Warszawa Arkadia,10:10,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Dinozaury: Historia przetrwania,Planetarium Centrum Nauki Kopernik w Warszawie,10:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Do utraty tchu,Kinokawiarnia Stacja Falenica w Warszawie,20:45,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Drugie życie,Kino Atlantic w Warszawie,13:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Dyrygent,Kino Głębocka 66 w Warszawie,17:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Dyrygent,Kino na Boku - Białołęcki Ośrodek Kultury w Warszawie,17:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Dzień Objawienia,Cinema City Warszawa Arkadia,22:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,12:00,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków,Helios Warszawa Blue City,13:30,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków,NoveKino Wisła w Warszawie,12:15,,,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,11:10,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Arkadia,13:30,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,11:40,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,13:50,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Bemowo,16:00,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Mokotów,10:50,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Mokotów,13:00,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Północna,11:50,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Galeria Północna,14:00,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,10:20,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,12:30,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,14:40,,dubbing,2026-08-01T10:02:59.997184
2026-08-01,sobota,warszawa,Ekipa zwierzaków (dubbing),Cinema City Warszawa Promenada,16:30,,dubbing,2026-08-01T10:02:59.997184
