date,day_name,city,movie_title,cinema_name,time,format,language,event_type,scraped_at
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,13:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,19:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Arkadia,22:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,17:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,19:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Bemowo,21:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,10:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,13:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,15:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,18:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,19:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,20:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Mokotów,21:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,20:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Galeria Północna,22:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,16:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,19:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Promenada,21:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,18:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Cinema City Warszawa Sadyba,21:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Helios Warszawa Blue City,12:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Helios Warszawa Blue City,20:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Kinoteka w Warszawie,16:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Kinoteka w Warszawie,21:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Atrium Reduta w Warszawie,20:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Młociny,18:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Młociny,20:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Targówek,18:45,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Targówek,21:15,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Wola,20:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Złote Tarasy,14:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,28 lat później: Świątynia kości,Multikino Złote Tarasy,20:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,3-2-1 Start!,Planetarium Centrum Nauki Kopernik w Warszawie,11:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,11:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,13:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,18:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Arkadia,20:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Bemowo,10:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Bemowo,15:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Bemowo,20:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,11:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,15:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Mokotów,20:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Północna,12:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Północna,15:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Północna,20:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Galeria Północna,22:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Promenada,11:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Promenada,16:10,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Promenada,20:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Sadyba,14:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Cinema City Warszawa Sadyba,17:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Helios Warszawa Blue City,13:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Helios Warszawa Blue City,18:45,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Helios Warszawa Blue City,21:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Atrium Reduta w Warszawie,17:25,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Atrium Reduta w Warszawie,19:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Młociny,20:45,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Targówek,15:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Targówek,19:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Wola,17:25,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Wola,19:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności,Multikino Złote Tarasy,19:50,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Arkadia,11:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Arkadia,16:10,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Arkadia,17:50,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Bemowo,13:10,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Bemowo,17:50,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Galeria Mokotów,13:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Galeria Mokotów,18:10,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Galeria Północna,16:40,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Galeria Północna,19:00,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Promenada,13:50,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Promenada,18:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Sadyba,16:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Sadyba,19:50,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Sadyba IMAX,14:20,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Sadyba IMAX,16:40,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Cinema City Warszawa Sadyba IMAX,19:00,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Multikino Atrium Reduta w Warszawie,17:25,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Multikino Młociny,18:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Multikino Targówek,17:20,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,90 minut do wolności 3D,Multikino Złote Tarasy,17:30,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Anakonda,Cinema City Warszawa Arkadia,20:15,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Anakonda,Cinema City Warszawa Arkadia,22:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Anzu. Kot-Duch,Cinema City Warszawa Arkadia,13:20,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Anzu. Kot-Duch,Cinema City Warszawa Galeria Północna,15:40,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Arkadia,15:30,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Mokotów,15:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Galeria Północna,16:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Promenada,13:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Cinema City Warszawa Promenada,21:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,13:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,17:00,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół,Helios Warszawa Blue City,19:45,,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,10:30,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,11:00,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,14:30,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Mokotów,18:30,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Galeria Północna,12:00,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół (dubbing),Cinema City Warszawa Promenada,17:00,,dubbing,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,18:20,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Arkadia,20:10,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Bemowo,14:00,3D,,regular,2026-01-27T08:36:43.769664
2026-01-27,wtorek,warszawa,Avatar: Ogień i popiół 3D,Cinema City Warszawa Bemowo,19:40,3D,,regular,2026-01-27T08:36:43.769664
