date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-06-18,podlaska,Dzień objawienia,Biała Podlaska,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1510301?lang=pl,2026-06-18T11:52:20.574199
2026-06-18,podlaska,Straszny film,Biała Podlaska,14:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1505290?lang=pl,2026-06-18T11:52:20.574231
2026-06-18,podlaska,Toy Story 5,Biała Podlaska,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1482868?lang=pl,2026-06-18T11:52:20.574246
2026-06-18,podlaska,Diabeł ubiera się u Prady 2,Biała Podlaska,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1510303?lang=pl,2026-06-18T11:52:20.574260
2026-06-18,podlaska,Straszny film,Biała Podlaska,16:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1505295?lang=pl,2026-06-18T11:52:20.574272
2026-06-18,podlaska,K-popowe łowczynie demonów,Biała Podlaska,17:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1507952?lang=pl,2026-06-18T11:52:20.574284
2026-06-18,podlaska,Toy Story 5,Biała Podlaska,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1482869?lang=pl,2026-06-18T11:52:20.574296
2026-06-18,podlaska,Diabeł ubiera się u Prady 2,Biała Podlaska,18:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1507142?lang=pl,2026-06-18T11:52:20.574314
2026-06-18,podlaska,Straszny film,Biała Podlaska,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1505300?lang=pl,2026-06-18T11:52:20.574327
2026-06-18,podlaska,Gwiezdne Wojny: Mandalorian i Grogu,Biała Podlaska,19:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1510302?lang=pl,2026-06-18T11:52:20.574340
2026-06-18,podlaska,Dzień objawienia,Biała Podlaska,20:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1505266?lang=pl,2026-06-18T11:52:20.574352
2026-06-18,podlaska,Pasażer,Biała Podlaska,21:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1507144?lang=pl,2026-06-18T11:52:20.574362
2026-06-18,podlaska,Władcy Wszechświata,Biała Podlaska,21:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1505305?lang=pl,2026-06-18T11:52:20.574374
2026-06-18,bielsko-biała,Dzień objawienia,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1501766?lang=pl,2026-06-18T11:52:21.959898
2026-06-18,bielsko-biała,Straszny film,Bielsko-Biała,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1500857?lang=pl,2026-06-18T11:52:21.959928
2026-06-18,bielsko-biała,Zawodowcy,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1501411?lang=pl,2026-06-18T11:52:21.959939
2026-06-18,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,14:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1500439?lang=pl,2026-06-18T11:52:21.959949
2026-06-18,bielsko-biała,Toy Story 5,Bielsko-Biała,15:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1481690?lang=pl,2026-06-18T11:52:21.959961
2026-06-18,bielsko-biała,K-popowe łowczynie demonów,Bielsko-Biała,15:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1501646?lang=pl,2026-06-18T11:52:21.959973
2026-06-18,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1501037?lang=pl,2026-06-18T11:52:21.959983
