date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-07-11,podlaska,Toy Story 5,Biała Podlaska,11:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560936?lang=pl,2026-07-11T09:39:45.638804
2026-07-11,podlaska,Supergirl,Biała Podlaska,12:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562179?lang=pl,2026-07-11T09:39:45.638841
2026-07-11,podlaska,Minionki i straszydła,Biała Podlaska,12:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560459?lang=pl,2026-07-11T09:39:45.638903
2026-07-11,podlaska,Vaiana,Biała Podlaska,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538867?lang=pl,2026-07-11T09:39:45.638919
2026-07-11,podlaska,Toy Story 5,Biała Podlaska,14:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560941?lang=pl,2026-07-11T09:39:45.638932
2026-07-11,podlaska,Minionki i straszydła,Biała Podlaska,14:20,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560465?lang=pl,2026-07-11T09:39:45.638943
2026-07-11,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562185?lang=pl,2026-07-11T09:39:45.638955
2026-07-11,podlaska,Vaiana,Biała Podlaska,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538869?lang=pl,2026-07-11T09:39:45.638977
2026-07-11,podlaska,Minionki i straszydła,Biała Podlaska,16:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560471?lang=pl,2026-07-11T09:39:45.638990
2026-07-11,podlaska,Toy Story 5,Biała Podlaska,16:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560946?lang=pl,2026-07-11T09:39:45.639001
2026-07-11,podlaska,Supergirl,Biała Podlaska,17:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562191?lang=pl,2026-07-11T09:39:45.639013
2026-07-11,podlaska,Vaiana,Biała Podlaska,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538871?lang=pl,2026-07-11T09:39:45.639023
2026-07-11,podlaska,Minionki i straszydła,Biała Podlaska,18:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1560477?lang=pl,2026-07-11T09:39:45.639032
2026-07-11,podlaska,Martwe zło: Ogień,Biała Podlaska,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553421?lang=pl,2026-07-11T09:39:45.639043
2026-07-11,podlaska,Dzień objawienia,Biała Podlaska,19:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1562197?lang=pl,2026-07-11T09:39:45.639054
2026-07-11,podlaska,Zaproszenie,Biała Podlaska,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560505?lang=pl,2026-07-11T09:39:45.639063
2026-07-11,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1560483?lang=pl,2026-07-11T09:39:45.639073
2026-07-11,podlaska,Martwe zło: Ogień,Biała Podlaska,21:25,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553422?lang=pl,2026-07-11T09:39:45.639082
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,11:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554592?lang=pl,2026-07-11T09:39:47.100809
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554379?lang=pl,2026-07-11T09:39:47.100835
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,12:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553976?lang=pl,2026-07-11T09:39:47.100847
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538744?lang=pl,2026-07-11T09:39:47.100877
2026-07-11,bielsko-biała,Zaproszenie,Bielsko-Biała,13:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554715?lang=pl,2026-07-11T09:39:47.100889
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553813?lang=pl,2026-07-11T09:39:47.100899
2026-07-11,bielsko-biała,Straszny film,Bielsko-Biała,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555015?lang=pl,2026-07-11T09:39:47.100910
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553633?lang=pl,2026-07-11T09:39:47.100920
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555132?lang=pl,2026-07-11T09:39:47.100929
2026-07-11,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553733?lang=pl,2026-07-11T09:39:47.100939
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554598?lang=pl,2026-07-11T09:39:47.100948
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553977?lang=pl,2026-07-11T09:39:47.100956
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554384?lang=pl,2026-07-11T09:39:47.100966
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538746?lang=pl,2026-07-11T09:39:47.100976
2026-07-11,bielsko-biała,Zaproszenie,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554721?lang=pl,2026-07-11T09:39:47.100984
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,15:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553639?lang=pl,2026-07-11T09:39:47.100994
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553815?lang=pl,2026-07-11T09:39:47.101004
2026-07-11,bielsko-biała,Takie jest życie,Bielsko-Biała,15:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555021?lang=pl,2026-07-11T09:39:47.101013
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,16:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1554604?lang=pl,2026-07-11T09:39:47.101022
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,16:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555138?lang=pl,2026-07-11T09:39:47.101031
2026-07-11,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1539092?lang=pl,2026-07-11T09:39:47.101040
2026-07-11,bielsko-biała,Obsesja,Bielsko-Biała,16:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553738?lang=pl,2026-07-11T09:39:47.101048
2026-07-11,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554389?lang=pl,2026-07-11T09:39:47.101058
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,17:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553645?lang=pl,2026-07-11T09:39:47.101067
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538748?lang=pl,2026-07-11T09:39:47.101075
2026-07-11,bielsko-biała,Supergirl,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553801?lang=pl,2026-07-11T09:39:47.101085
2026-07-11,bielsko-biała,Zaproszenie,Bielsko-Biała,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554727?lang=pl,2026-07-11T09:39:47.101093
2026-07-11,bielsko-biała,Przekleństwa niewinności,Bielsko-Biała,18:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554610?lang=pl,2026-07-11T09:39:47.101102
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,18:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555027?lang=pl,2026-07-11T09:39:47.101112
2026-07-11,bielsko-biała,Dzień objawienia,Bielsko-Biała,18:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555144?lang=pl,2026-07-11T09:39:47.101122
2026-07-11,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1539093?lang=pl,2026-07-11T09:39:47.101131
2026-07-11,bielsko-biała,Obsesja,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553743?lang=pl,2026-07-11T09:39:47.101139
2026-07-11,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,19:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554394?lang=pl,2026-07-11T09:39:47.101147
2026-07-11,bielsko-biała,Minionki i straszydła,Bielsko-Biała,20:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1553651?lang=pl,2026-07-11T09:39:47.101156
2026-07-11,bielsko-biała,Supergirl,Bielsko-Biała,20:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553809?lang=pl,2026-07-11T09:39:47.101166
2026-07-11,bielsko-biała,Vaiana,Bielsko-Biała,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1538750?lang=pl,2026-07-11T09:39:47.101176
2026-07-11,bielsko-biała,Zaproszenie,Bielsko-Biała,20:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554733?lang=pl,2026-07-11T09:39:47.101184
2026-07-11,bielsko-biała,Wędrówka na północ,Bielsko-Biała,20:50,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554616?lang=pl,2026-07-11T09:39:47.101192
2026-07-11,bielsko-biała,Toy Story 5,Bielsko-Biała,21:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1555066?lang=pl,2026-07-11T09:39:47.101203
2026-07-11,bielsko-biała,Martwe zło: Ogień,Bielsko-Biała,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1539094?lang=pl,2026-07-11T09:39:47.101212
2026-07-11,bielsko-biała,Obsesja,Bielsko-Biała,21:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553748?lang=pl,2026-07-11T09:39:47.101221
2026-07-11,bielsko-biała,Backrooms. Bez wyjścia,Bielsko-Biała,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1554399?lang=pl,2026-07-11T09:39:47.101230
