date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-05-15,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,12:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441483?lang=pl,2026-05-15T10:26:57.949571
2026-05-15,bielsko-biała,Hopnięci,Bielsko-Biała,12:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1442129?lang=pl,2026-05-15T10:26:57.949607
2026-05-15,bielsko-biała,Mortal Kombat II,Bielsko-Biała,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441348?lang=pl,2026-05-15T10:26:57.949622
2026-05-15,bielsko-biała,Pucio,Bielsko-Biała,13:00,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1440548?lang=pl,2026-05-15T10:26:57.949634
2026-05-15,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440175?lang=pl,2026-05-15T10:26:57.949646
2026-05-15,bielsko-biała,Kurozając i świątynia świstaka,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1442957?lang=pl,2026-05-15T10:26:57.949658
2026-05-15,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,13:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440973?lang=pl,2026-05-15T10:26:57.949669
2026-05-15,bielsko-biała,Za duży na bajki 3,Bielsko-Biała,14:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440311?lang=pl,2026-05-15T10:26:57.949688
2026-05-15,bielsko-biała,Michael,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440562?lang=pl,2026-05-15T10:26:57.949701
2026-05-15,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,14:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1441241?lang=pl,2026-05-15T10:26:57.949712
2026-05-15,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,14:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441488?lang=pl,2026-05-15T10:26:57.949723
2026-05-15,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440800?lang=pl,2026-05-15T10:26:57.949732
2026-05-15,bielsko-biała,Obsesja,Bielsko-Biała,14:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441904?lang=pl,2026-05-15T10:26:57.949742
2026-05-15,bielsko-biała,Mortal Kombat II,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441361?lang=pl,2026-05-15T10:26:57.949753
2026-05-15,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440178?lang=pl,2026-05-15T10:26:57.949763
2026-05-15,bielsko-biała,Kurozając i świątynia świstaka,Bielsko-Biała,15:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1442962?lang=pl,2026-05-15T10:26:57.949772
2026-05-15,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,16:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440976?lang=pl,2026-05-15T10:26:57.949784
2026-05-15,bielsko-biała,Mortal Kombat II,Bielsko-Biała,16:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440301?lang=pl,2026-05-15T10:26:57.949795
2026-05-15,bielsko-biała,Super Mario Galaxy Film,Bielsko-Biała,16:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441504?lang=pl,2026-05-15T10:26:57.949805
2026-05-15,bielsko-biała,Billie Eilish – Hit Me Hard and Soft: The Tour,Bielsko-Biała,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441247?lang=pl,2026-05-15T10:26:57.949817
2026-05-15,bielsko-biała,Sprawiedliwość owiec,Bielsko-Biała,17:10,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1441970?lang=pl,2026-05-15T10:26:57.949825
2026-05-15,bielsko-biała,Michael,Bielsko-Biała,17:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440568?lang=pl,2026-05-15T10:26:57.949834
2026-05-15,bielsko-biała,Top Gun 40th Anniversary,Bielsko-Biała,17:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1396934?lang=pl,2026-05-15T10:26:57.949844
2026-05-15,bielsko-biała,Kurozając i świątynia świstaka,Bielsko-Biała,17:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1442964?lang=pl,2026-05-15T10:26:57.949853
2026-05-15,bielsko-biała,Iron Maiden: Burning Ambition,Bielsko-Biała,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1340221?lang=pl,2026-05-15T10:26:57.949862
2026-05-15,bielsko-biała,Diabeł ubiera się u Prady 2,Bielsko-Biała,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440181?lang=pl,2026-05-15T10:26:57.949872
2026-05-15,bielsko-biała,Drama,Bielsko-Biała,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441513?lang=pl,2026-05-15T10:26:57.949882
2026-05-15,bielsko-biała,Obsesja,Bielsko-Biała,19:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441014?lang=pl,2026-05-15T10:26:57.949891
2026-05-15,bielsko-biała,Mortal Kombat II,Bielsko-Biała,19:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1440308?lang=pl,2026-05-15T10:26:57.949901
2026-05-15,bielsko-biała,Billie Eilish – Hit Me Hard and Soft: The Tour,Bielsko-Biała,19:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1441248?lang=pl,2026-05-15T10:26:57.949910
2026-05-15,bielsko-biała,Erupcja,Bielsko-Biała,19:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1442242?lang=pl,2026-05-15T10:26:57.949920
2026-05-15,bielsko-biała,Top Gun Maverick,Bielsko-Biała,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1396961?lang=pl,2026-05-15T10:26:57.949929
