date,city,movie_title,cinema_name,time,format,language,event_type,availability,booking_url,scraped_at
2026-07-24,podlaska,Ekipa zwierzaków,Biała Podlaska,12:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1588715?lang=pl,2026-07-24T10:20:52.301234
2026-07-24,podlaska,Vaiana,Biała Podlaska,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1590525?lang=pl,2026-07-24T10:20:52.301265
2026-07-24,podlaska,Toy Story 5,Biała Podlaska,13:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591875?lang=pl,2026-07-24T10:20:52.301282
2026-07-24,podlaska,Ekipa zwierzaków,Biała Podlaska,14:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1588723?lang=pl,2026-07-24T10:20:52.301293
2026-07-24,podlaska,Odyseja,Biała Podlaska,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1588311?lang=pl,2026-07-24T10:20:52.301305
2026-07-24,podlaska,Toy Story 5,Biała Podlaska,15:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591883?lang=pl,2026-07-24T10:20:52.301317
2026-07-24,podlaska,Minionki i straszydła,Biała Podlaska,15:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1590823?lang=pl,2026-07-24T10:20:52.301329
2026-07-24,podlaska,Zakładnicy w szkole,Biała Podlaska,17:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1567381?lang=pl,2026-07-24T10:20:52.301348
2026-07-24,podlaska,Ghost in the Shell,Biała Podlaska,18:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1553325?lang=pl,2026-07-24T10:20:52.301362
2026-07-24,podlaska,Martwe zło: Ogień,Biała Podlaska,18:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591575?lang=pl,2026-07-24T10:20:52.301375
2026-07-24,podlaska,Odyseja,Biała Podlaska,19:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1588360?lang=pl,2026-07-24T10:20:52.301386
2026-07-24,podlaska,Requiem dla snu,Biała Podlaska,19:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1588813?lang=pl,2026-07-24T10:20:52.301395
2026-07-24,podlaska,Odyseja,Biała Podlaska,20:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1590001?lang=pl,2026-07-24T10:20:52.301404
2026-07-24,podlaska,Martwe zło: Ogień,Biała Podlaska,20:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1591584?lang=pl,2026-07-24T10:20:52.301414
2026-07-24,podlaska,Backrooms. Bez wyjścia,Biała Podlaska,22:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1589278?lang=pl,2026-07-24T10:20:52.301424
2026-07-24,bielsko-biała,Minionki i straszydła,Bielsko-Biała,12:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1585589?lang=pl,2026-07-24T10:20:53.442102
2026-07-24,bielsko-biała,Vaiana,Bielsko-Biała,12:40,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584461?lang=pl,2026-07-24T10:20:53.442129
2026-07-24,bielsko-biała,Zaproszenie,Bielsko-Biała,13:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1586100?lang=pl,2026-07-24T10:20:53.442141
2026-07-24,bielsko-biała,Toy Story 5,Bielsko-Biała,13:10,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584685?lang=pl,2026-07-24T10:20:53.442154
2026-07-24,bielsko-biała,Ekipa zwierzaków,Bielsko-Biała,13:30,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1586257?lang=pl,2026-07-24T10:20:53.442164
2026-07-24,bielsko-biała,Vaiana,Bielsko-Biała,13:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1586380?lang=pl,2026-07-24T10:20:53.442174
2026-07-24,bielsko-biała,Odyseja,Bielsko-Biała,13:45,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584436?lang=pl,2026-07-24T10:20:53.442184
2026-07-24,bielsko-biała,Minionki i straszydła,Bielsko-Biała,13:50,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1584870?lang=pl,2026-07-24T10:20:53.442194
2026-07-24,bielsko-biała,Toy Story 5,Bielsko-Biała,14:00,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584730?lang=pl,2026-07-24T10:20:53.442204
2026-07-24,bielsko-biała,Minionki i straszydła,Bielsko-Biała,14:40,2D,,regular,1.0,https://tickets.cinema-city.pl/api/order/1585615?lang=pl,2026-07-24T10:20:53.442212
2026-07-24,bielsko-biała,Odyseja,Bielsko-Biała,15:15,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584839?lang=pl,2026-07-24T10:20:53.442221
2026-07-24,bielsko-biała,Vaiana,Bielsko-Biała,15:20,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1584616?lang=pl,2026-07-24T10:20:53.442230
2026-07-24,bielsko-biała,Zaproszenie,Bielsko-Biała,15:30,2D,original,regular,1.0,https://tickets.cinema-city.pl/api/order/1586106?lang=pl,2026-07-24T10:20:53.442239
